route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding
1,3320,4843300,Grand Central Terminal - Yankees-E153 St.,7117,0,,13,1
1,3320,4843779,Greystone - Grand Central Terminal,440,1,,1,1
1,3320,4843409,Greystone - Grand Central Terminal,416,1,,1,1
1,3320,4843004,Irvington - Grand Central Terminal,434,1,,1,1
1,3320,4843539,Tarrytown - Grand Central Terminal,442,1,,1,1
1,3320,4843538,Tarrytown - Grand Central Terminal,436,1,,1,1
1,3320,4843687,Tarrytown - Grand Central Terminal,718,1,,1,1
1,3320,4843275,Tarrytown - Grand Central Terminal,446,1,,1,1
1,3320,4843171,Scarborough - Grand Central Terminal,720,1,,1,1
1,3320,4842902,Ossining - Grand Central Terminal,728,1,,1,1
1,3320,4843217,Croton Harmon - Grand Central Terminal,788,1,,1,1
1,3320,4843210,Croton Harmon - Grand Central Terminal,776,1,,1,1
1,3320,4843180,Croton Harmon - Grand Central Terminal,746,1,,1,1
1,3320,4843173,Croton Harmon - Grand Central Terminal,732,1,,1,1
1,3320,4843163,Croton Harmon - Grand Central Terminal,714,1,,1,1
1,3320,4843072,Croton Harmon - Grand Central Terminal,780,1,,1,1
1,3320,4843043,Croton Harmon - Grand Central Terminal,748,1,,1,1
1,3320,4843032,Croton Harmon - Grand Central Terminal,710,1,,1,1
1,3320,4843848,Croton Harmon - Grand Central Terminal,796,1,,1,1
1,3320,4842948,Croton Harmon - Grand Central Terminal,792,1,,1,1
1,3320,4842942,Croton Harmon - Grand Central Terminal,778,1,,1,1
1,3320,4842931,Croton Harmon - Grand Central Terminal,762,1,,1,1
1,3320,4842913,Croton Harmon - Grand Central Terminal,736,1,,1,1
1,3320,4842894,Croton Harmon - Grand Central Terminal,702,1,,1,1
1,3320,4843813,Croton Harmon - Grand Central Terminal,740,1,,1,1
1,3320,4843805,Croton Harmon - Grand Central Terminal,724,1,,1,1
1,3320,4843704,Croton Harmon - Grand Central Terminal,766,1,,1,1
1,3320,4843693,Croton Harmon - Grand Central Terminal,742,1,,1,1
1,3320,4843840,Croton Harmon - Grand Central Terminal,782,1,,1,1
1,3320,4843470,Croton Harmon - Grand Central Terminal,774,1,,1,1
1,3320,4843830,Croton Harmon - Grand Central Terminal,772,1,,1,1
1,3320,4843821,Croton Harmon - Grand Central Terminal,754,1,,1,1
1,3320,4843695,Croton Harmon - Grand Central Terminal,750,1,,1,1
1,3320,4843609,Croton Harmon - Grand Central Terminal,768,1,,1,1
1,3320,4843560,Croton Harmon - Grand Central Terminal,704,1,,1,1
1,3320,4843454,Croton Harmon - Grand Central Terminal,738,1,,1,1
1,3320,4843447,Croton Harmon - Grand Central Terminal,730,1,,1,1
1,3320,4843352,Croton Harmon - Grand Central Terminal,794,1,,1,1
1,3320,4843351,Croton Harmon - Grand Central Terminal,790,1,,1,1
1,3320,4843350,Croton Harmon - Grand Central Terminal,784,1,,1,1
1,3320,4843332,Croton Harmon - Grand Central Terminal,770,1,,1,1
1,3320,4843324,Croton Harmon - Grand Central Terminal,758,1,,1,1
1,3320,4843317,Croton Harmon - Grand Central Terminal,744,1,,1,1
1,3320,4843293,Croton Harmon - Grand Central Terminal,708,1,,1,1
1,3320,4843292,Croton Harmon - Grand Central Terminal,700,1,,1,1
1,3320,4843301,Croton Harmon - Grand Central Terminal,712,1,,1,1
2,3320,4843310,Hartsdale - Grand Central Terminal,532,1,,3,1
2,3320,4843229,North White Plains - Grand Central Terminal,590,1,,3,1
2,3320,4843213,North White Plains - Grand Central Terminal,574,1,,3,1
2,3320,4843209,North White Plains - Grand Central Terminal,564,1,,3,1
2,3320,4843151,North White Plains - Grand Central Terminal,512,1,,3,1
2,3320,4843150,North White Plains - Grand Central Terminal,506,1,,3,1
2,3320,4843149,North White Plains - Grand Central Terminal,504,1,,3,1
2,3320,4843078,North White Plains - Grand Central Terminal,576,1,,3,1
2,3320,4843067,North White Plains - Grand Central Terminal,566,1,,3,1
2,3320,4843050,North White Plains - Grand Central Terminal,554,1,,3,1
2,3320,4843915,North White Plains - Grand Central Terminal,502,1,,3,1
2,3320,4843886,North White Plains - Grand Central Terminal,306,1,,3,1
2,3320,4843857,North White Plains - Grand Central Terminal,598,1,,3,1
2,3320,4842959,North White Plains - Grand Central Terminal,588,1,,3,1
2,3320,4842938,North White Plains - Grand Central Terminal,568,1,,3,1
2,3320,4842928,North White Plains - Grand Central Terminal,560,1,,3,1
2,3320,4842921,North White Plains - Grand Central Terminal,556,1,,3,1
2,3320,4842901,North White Plains - Grand Central Terminal,534,1,,3,1
2,3320,4843707,North White Plains - Grand Central Terminal,562,1,,3,1
2,3320,4843697,North White Plains - Grand Central Terminal,552,1,,3,1
2,3320,4843681,North White Plains - Grand Central Terminal,520,1,,3,1
2,3320,4843624,North White Plains - Grand Central Terminal,578,1,,3,1
2,3320,4843583,North White Plains - Grand Central Terminal,536,1,,3,1
2,3320,4843480,North White Plains - Grand Central Terminal,582,1,,3,1
2,3320,4843316,North White Plains - Grand Central Terminal,548,1,,3,1
2,3320,4843314,North White Plains - Grand Central Terminal,540,1,,3,1
2,3320,4843730,North White Plains - Grand Central Terminal,594,1,,3,1
2,3320,4843728,North White Plains - Grand Central Terminal,586,1,,3,1
2,3320,4843727,North White Plains - Grand Central Terminal,584,1,,3,1
2,3320,4843633,North White Plains - Grand Central Terminal,596,1,,3,1
2,3320,4843626,North White Plains - Grand Central Terminal,580,1,,3,1
2,3320,4843329,North White Plains - Grand Central Terminal,558,1,,3,1
2,3320,4843289,North White Plains - Grand Central Terminal,510,1,,3,1
2,3320,4843288,North White Plains - Grand Central Terminal,508,1,,3,1
2,3320,4843264,North White Plains - Grand Central Terminal,300,1,,3,1
2,3320,4843146,Mount Kisco - Grand Central Terminal,692,1,,3,1
2,3320,4842991,Mount Kisco - Grand Central Terminal,632,1,,3,1
2,3320,4843551,Mount Kisco - Grand Central Terminal,688,1,,3,1
2,3320,4843899,Mount Kisco - Grand Central Terminal,684,1,,3,1
2,3320,4843773,Mount Kisco - Grand Central Terminal,650,1,,3,1
2,3320,4843647,Mount Kisco - Grand Central Terminal,636,1,,3,1
2,3320,4843388,Mount Kisco - Grand Central Terminal,628,1,,3,1
2,3320,4843277,Mount Kisco - Grand Central Terminal,672,1,,3,1
2,3320,4843260,Mount Kisco - Grand Central Terminal,646,1,,3,1
2,3320,4843750,Golden's Bridge - Grand Central Terminal,618,1,,3,1
2,3320,4843242,Southeast - Grand Central Terminal,612,1,,3,1
2,3320,4843241,Southeast - Grand Central Terminal,600,1,,3,1
2,3320,4843122,Southeast - Grand Central Terminal,656,1,,3,1
2,3320,4843115,Southeast - Grand Central Terminal,648,1,,3,1
2,3320,4843114,Southeast - Grand Central Terminal,640,1,,3,1
2,3320,4843099,Southeast - Grand Central Terminal,604,1,,3,1
2,3320,4843909,Southeast - Grand Central Terminal,686,1,,3,1
2,3320,4843898,Southeast - Grand Central Terminal,680,1,,3,1
2,3320,4842981,Southeast - Grand Central Terminal,630,1,,3,1
2,3320,4842979,Southeast - Grand Central Terminal,616,1,,3,1
2,3320,4842969,Southeast - Grand Central Terminal,610,1,,3,1
2,3320,4842968,Southeast - Grand Central Terminal,602,1,,3,1
2,3320,4843739,Southeast - Grand Central Terminal,606,1,,3,1
2,3320,4843540,Southeast - Grand Central Terminal,682,1,,3,1
2,3320,4843528,Southeast - Grand Central Terminal,664,1,,3,1
2,3320,4843526,Southeast - Grand Central Terminal,660,1,,3,1
2,3320,4843514,Southeast - Grand Central Terminal,638,1,,3,1
2,3320,4843513,Southeast - Grand Central Terminal,634,1,,3,1
2,3320,4843504,Southeast - Grand Central Terminal,614,1,,3,1
2,3320,4843397,Southeast - Grand Central Terminal,644,1,,3,1
2,3320,4843910,Southeast - Grand Central Terminal,694,1,,3,1
2,3320,4843669,Southeast - Grand Central Terminal,690,1,,3,1
2,3320,4843553,Southeast - Grand Central Terminal,696,1,,3,1
2,3320,4843402,Southeast - Grand Central Terminal,652,1,,3,1
2,3320,4843373,Southeast - Grand Central Terminal,608,1,,3,1
2,3320,4843284,Southeast - Grand Central Terminal,698,1,,3,1
2,3320,4843278,Southeast - Grand Central Terminal,676,1,,3,1
2,3320,4843276,Southeast - Grand Central Terminal,670,1,,3,1
1,3320,4842896,Yankees-E153 St. - Grand Central Terminal,7126,1,,2,1
1,3320,4843302,Yankees-E153 St. - Grand Central Terminal,7124,1,,2,1
2,3320,4842998,Mt Vernon West - Grand Central Terminal,324,1,,3,1
2,3320,4843771,Crestwood - Grand Central Terminal,316,1,,3,1
2,3320,4843654,Crestwood - Grand Central Terminal,314,1,,3,1
2,3320,4843569,Crestwood - Grand Central Terminal,522,1,,3,1
2,3320,4843525,Crestwood - Grand Central Terminal,334,1,,3,1
2,3320,4843265,Crestwood - Grand Central Terminal,336,1,,3,1
2,3320,4843247,Grand Central Terminal - Southeast,619,0,,14,1
2,3320,4843145,Grand Central Terminal - Southeast,691,0,,14,1
2,3320,4843136,Grand Central Terminal - Southeast,681,0,,14,1
2,3320,4843135,Grand Central Terminal - Southeast,671,0,,14,1
2,3320,4843123,Grand Central Terminal - Southeast,663,0,,14,1
2,3320,4843105,Grand Central Terminal - Southeast,623,0,,14,1
2,3320,4843100,Grand Central Terminal - Southeast,605,0,,14,1
2,3320,4843006,Grand Central Terminal - Southeast,679,0,,14,1
2,3320,4842993,Grand Central Terminal - Southeast,649,0,,14,1
2,3320,4842992,Grand Central Terminal - Southeast,635,0,,14,1
2,3320,4842982,Grand Central Terminal - Southeast,631,0,,14,1
2,3320,4842980,Grand Central Terminal - Southeast,627,0,,14,1
2,3320,4842978,Grand Central Terminal - Southeast,613,0,,14,1
2,3320,4842970,Grand Central Terminal - Southeast,611,0,,14,1
2,3320,4842967,Grand Central Terminal - Southeast,601,0,,14,1
2,3320,4843663,Grand Central Terminal - Southeast,675,0,,14,1
2,3320,4843505,Grand Central Terminal - Southeast,615,0,,14,1
2,3320,4843425,Grand Central Terminal - Southeast,695,0,,14,1
2,3320,4843422,Grand Central Terminal - Southeast,687,0,,14,1
2,3320,4843911,Grand Central Terminal - Southeast,699,0,,14,1
2,3320,4843908,Grand Central Terminal - Southeast,685,0,,14,1
2,3320,4843552,Grand Central Terminal - Southeast,693,0,,14,1
2,3320,4843423,Grand Central Terminal - Southeast,689,0,,14,1
2,3320,4843372,Grand Central Terminal - Southeast,603,0,,14,1
2,3320,4843887,Grand Central Terminal - Southeast,655,0,,14,1
2,3320,4843774,Grand Central Terminal - Southeast,653,0,,14,1
2,3320,4843655,Grand Central Terminal - Southeast,651,0,,14,1
2,3320,4843640,Grand Central Terminal - Southeast,617,0,,14,1
2,3320,4843259,Grand Central Terminal - Southeast,645,0,,14,1
2,3320,4843258,Grand Central Terminal - Southeast,641,0,,14,1
2,3320,4843257,Grand Central Terminal - Southeast,639,0,,14,1
2,3320,4843200,Yankees-E153 St. - Southeast,7613,0,,15,1
2,3320,4842929,Yankees-E153 St. - Southeast,7611,0,,15,1
2,3320,4843267,Grand Central Terminal - Brewster,659,0,,14,1
2,3320,4843124,Grand Central Terminal - Mount Kisco,665,0,,14,1
2,3320,4843005,Grand Central Terminal - Mount Kisco,669,0,,14,1
2,3320,4843515,Grand Central Terminal - Mount Kisco,643,0,,14,1
2,3320,4843403,Grand Central Terminal - Mount Kisco,657,0,,14,1
2,3320,4843413,Grand Central Terminal - Mount Kisco,677,0,,14,1
2,3320,4843412,Grand Central Terminal - Mount Kisco,673,0,,14,1
2,3320,4843231,Grand Central Terminal - North White Plains,597,0,,14,1
2,3320,4843214,Grand Central Terminal - North White Plains,575,0,,14,1
2,3320,4843162,Grand Central Terminal - North White Plains,527,0,,14,1
2,3320,4843152,Grand Central Terminal - North White Plains,513,0,,14,1
2,3320,4843101,Grand Central Terminal - North White Plains,609,0,,14,1
2,3320,4843098,Grand Central Terminal - North White Plains,599,0,,14,1
2,3320,4843094,Grand Central Terminal - North White Plains,593,0,,14,1
2,3320,4843093,Grand Central Terminal - North White Plains,591,0,,14,1
2,3320,4843036,Grand Central Terminal - North White Plains,535,0,,14,1
2,3320,4843917,Grand Central Terminal - North White Plains,509,0,,14,1
2,3320,4843916,Grand Central Terminal - North White Plains,505,0,,14,1
2,3320,4843021,Grand Central Terminal - North White Plains,503,0,,14,1
2,3320,4842953,Grand Central Terminal - North White Plains,587,0,,14,1
2,3320,4842937,Grand Central Terminal - North White Plains,567,0,,14,1
2,3320,4842936,Grand Central Terminal - North White Plains,563,0,,14,1
2,3320,4842919,Grand Central Terminal - North White Plains,549,0,,14,1
2,3320,4843819,Grand Central Terminal - North White Plains,555,0,,14,1
2,3320,4843818,Grand Central Terminal - North White Plains,551,0,,14,1
2,3320,4843811,Grand Central Terminal - North White Plains,539,0,,14,1
2,3320,4843804,Grand Central Terminal - North White Plains,533,0,,14,1
2,3320,4843797,Grand Central Terminal - North White Plains,529,0,,14,1
2,3320,4843795,Grand Central Terminal - North White Plains,523,0,,14,1
2,3320,4843731,Grand Central Terminal - North White Plains,595,0,,14,1
2,3320,4843698,Grand Central Terminal - North White Plains,553,0,,14,1
2,3320,4843691,Grand Central Terminal - North White Plains,545,0,,14,1
2,3320,4843678,Grand Central Terminal - North White Plains,517,0,,14,1
2,3320,4843676,Grand Central Terminal - North White Plains,501,0,,14,1
2,3320,4843605,Grand Central Terminal - North White Plains,557,0,,14,1
2,3320,4843594,Grand Central Terminal - North White Plains,547,0,,14,1
2,3320,4843592,Grand Central Terminal - North White Plains,541,0,,14,1
2,3320,4843584,Grand Central Terminal - North White Plains,537,0,,14,1
2,3320,4843441,Grand Central Terminal - North White Plains,525,0,,14,1
2,3320,4843365,Grand Central Terminal - North White Plains,589,0,,14,1
2,3320,4843359,Grand Central Terminal - North White Plains,585,0,,14,1
2,3320,4843309,Grand Central Terminal - North White Plains,531,0,,14,1
2,3320,4843703,Grand Central Terminal - North White Plains,559,0,,14,1
2,3320,4843636,Grand Central Terminal - North White Plains,607,0,,14,1
2,3320,4843290,Grand Central Terminal - North White Plains,511,0,,14,1
2,3320,4843266,Grand Central Terminal - North White Plains,351,0,,14,1
1,3320,4843189,Grand Central Terminal - Croton Harmon,753,0,,12,1
1,3320,4843179,Grand Central Terminal - Croton Harmon,743,0,,12,1
1,3320,4843172,Grand Central Terminal - Croton Harmon,723,0,,12,1
1,3320,4843079,Grand Central Terminal - Croton Harmon,793,0,,12,1
1,3320,4843071,Grand Central Terminal - Croton Harmon,777,0,,12,1
1,3320,4843070,Grand Central Terminal - Croton Harmon,773,0,,12,1
1,3320,4843063,Grand Central Terminal - Croton Harmon,767,0,,12,1
1,3320,4843062,Grand Central Terminal - Croton Harmon,763,0,,12,1
1,3320,4843042,Grand Central Terminal - Croton Harmon,747,0,,12,1
1,3320,4843041,Grand Central Terminal - Croton Harmon,737,0,,12,1
1,3320,4842954,Grand Central Terminal - Croton Harmon,795,0,,12,1
1,3320,4842947,Grand Central Terminal - Croton Harmon,789,0,,12,1
1,3320,4842946,Grand Central Terminal - Croton Harmon,781,0,,12,1
1,3320,4842941,Grand Central Terminal - Croton Harmon,775,0,,12,1
1,3320,4842932,Grand Central Terminal - Croton Harmon,769,0,,12,1
1,3320,4842914,Grand Central Terminal - Croton Harmon,739,0,,12,1
1,3320,4843823,Grand Central Terminal - Croton Harmon,757,0,,12,1
1,3320,4843720,Grand Central Terminal - Croton Harmon,783,0,,12,1
1,3320,4843617,Grand Central Terminal - Croton Harmon,787,0,,12,1
1,3320,4843585,Grand Central Terminal - Croton Harmon,719,0,,12,1
1,3320,4843574,Grand Central Terminal - Croton Harmon,715,0,,12,1
1,3320,4843561,Grand Central Terminal - Croton Harmon,705,0,,12,1
1,3320,4843849,Grand Central Terminal - Croton Harmon,797,0,,12,1
1,3320,4843618,Grand Central Terminal - Croton Harmon,791,0,,12,1
1,3320,4843477,Grand Central Terminal - Croton Harmon,785,0,,12,1
1,3320,4843455,Grand Central Terminal - Croton Harmon,749,0,,12,1
1,3320,4843822,Grand Central Terminal - Croton Harmon,755,0,,12,1
1,3320,4843788,Grand Central Terminal - Croton Harmon,701,0,,12,1
1,3320,4843694,Grand Central Terminal - Croton Harmon,745,0,,12,1
1,3320,4843692,Grand Central Terminal - Croton Harmon,735,0,,12,1
1,3320,4843683,Grand Central Terminal - Croton Harmon,713,0,,12,1
1,3320,4843679,Grand Central Terminal - Croton Harmon,703,0,,12,1
1,3320,4843562,Grand Central Terminal - Croton Harmon,709,0,,12,1
1,3320,4843446,Grand Central Terminal - Croton Harmon,727,0,,12,1
1,3320,4843433,Grand Central Terminal - Croton Harmon,707,0,,12,1
1,3320,4843360,Grand Central Terminal - Croton Harmon,799,0,,12,1
1,3320,4843343,Grand Central Terminal - Croton Harmon,779,0,,12,1
1,3320,4843312,Grand Central Terminal - Croton Harmon,733,0,,12,1
1,3320,4843311,Grand Central Terminal - Croton Harmon,731,0,,12,1
1,3320,4843299,Grand Central Terminal - Croton Harmon,711,0,,12,1
1,3320,4843282,Grand Central Terminal - Croton Harmon,491,0,,12,1
1,3320,4843831,Yankees-E153 St. - Croton Harmon,7721,0,,13,1
1,3320,4843710,Yankees-E153 St. - Croton Harmon,7725,0,,13,1
1,3320,4843143,Grand Central Terminal - Greystone,481,0,,12,1
1,3320,4843896,Grand Central Terminal - Greystone,469,0,,12,1
1,3320,4843895,Grand Central Terminal - Greystone,457,0,,12,1
1,3320,4843784,Grand Central Terminal - Greystone,485,0,,12,1
1,3320,4843662,Grand Central Terminal - Greystone,461,0,,12,1
2,3320,4843003,Grand Central Terminal - Crestwood,367,0,,14,1
2,3320,4842999,Grand Central Terminal - Crestwood,357,0,,14,1
2,3320,4843661,Grand Central Terminal - Crestwood,363,0,,14,1
1,3320,4843410,Irvington - Grand Central Terminal,426,1,,1,1
1,3320,4843037,Croton Harmon - Grand Central Terminal,722,1,,1,1
1,3320,4843789,Croton Harmon - Grand Central Terminal,706,1,,1,1
1,3320,4843303,Croton Harmon - Grand Central Terminal,716,1,,1,1
2,3320,4843031,Hartsdale - Grand Central Terminal,526,1,,3,1
2,3320,4842893,Hartsdale - Grand Central Terminal,518,1,,3,1
2,3320,4843022,North White Plains - Grand Central Terminal,516,1,,3,1
2,3320,4842895,North White Plains - Grand Central Terminal,528,1,,3,1
2,3320,4843812,North White Plains - Grand Central Terminal,544,1,,3,1
2,3320,4843593,North White Plains - Grand Central Terminal,542,1,,3,1
2,3320,4843550,North White Plains - Grand Central Terminal,500,1,,3,1
2,3320,4843838,North White Plains - Grand Central Terminal,572,1,,3,1
2,3320,4843708,North White Plains - Grand Central Terminal,570,1,,3,1
2,3320,4843291,North White Plains - Grand Central Terminal,514,1,,3,1
2,3320,4843248,Southeast - Grand Central Terminal,624,1,,3,1
2,3320,4843751,Southeast - Grand Central Terminal,622,1,,3,1
2,3320,4843161,Crestwood - Grand Central Terminal,524,1,,3,1
2,3320,4843121,Crestwood - Grand Central Terminal,338,1,,3,1
2,3320,4843772,Crestwood - Grand Central Terminal,330,1,,3,1
2,3320,4843524,Crestwood - Grand Central Terminal,308,1,,3,1
2,3320,4843527,Grand Central Terminal - Southeast,661,0,,14,1
2,3320,4843775,Grand Central Terminal - Brewster,667,0,,14,1
2,3320,4843068,Grand Central Terminal - North White Plains,569,0,,14,1
2,3320,4843847,Grand Central Terminal - North White Plains,579,0,,14,1
2,3320,4843024,Grand Central Terminal - North White Plains,519,0,,14,1
2,3320,4842952,Grand Central Terminal - North White Plains,583,0,,14,1
2,3320,4842945,Grand Central Terminal - North White Plains,573,0,,14,1
2,3320,4842912,Grand Central Terminal - North White Plains,543,0,,14,1
2,3320,4843827,Grand Central Terminal - North White Plains,561,0,,14,1
2,3320,4843793,Grand Central Terminal - North White Plains,521,0,,14,1
2,3320,4843726,Grand Central Terminal - North White Plains,581,0,,14,1
2,3320,4843839,Grand Central Terminal - North White Plains,577,0,,14,1
2,3320,4843612,Grand Central Terminal - North White Plains,565,0,,14,1
1,3320,4843069,Grand Central Terminal - Croton Harmon,771,0,,12,1
1,3320,4842922,Grand Central Terminal - Croton Harmon,759,0,,12,1
1,3320,4843608,Grand Central Terminal - Croton Harmon,761,0,,12,1
1,3320,4843600,Grand Central Terminal - Croton Harmon,751,0,,12,1
3,3320,4843074,Grand Central Terminal - South Norwalk,1458,0,,16,1
3,3320,4843833,Grand Central Terminal - South Norwalk,1464,0,,16,1
3,3320,4843712,Grand Central Terminal - South Norwalk,1442,0,,16,1
4,3320,4843148,New Canaan - Stamford,1795,1,,8,1
4,3320,4843141,New Canaan - Stamford,1767,1,,8,1
4,3320,4843140,New Canaan - Stamford,1763,1,,8,1
4,3320,4843139,New Canaan - Stamford,1751,1,,8,1
4,3320,4843905,New Canaan - Stamford,1759,1,,8,1
4,3320,4843674,New Canaan - Stamford,1787,1,,8,1
4,3320,4843556,New Canaan - Stamford,1797,1,,8,1
4,3320,4843545,New Canaan - Stamford,1771,1,,8,1
4,3320,4843543,New Canaan - Stamford,1755,1,,8,1
4,3320,4843537,New Canaan - Stamford,1745,1,,8,1
4,3320,4843428,New Canaan - Stamford,1789,1,,8,1
4,3320,4843286,New Canaan - Stamford,1799,1,,8,1
3,3320,4843201,Grand Central Terminal - Stamford,1404,0,,16,1
3,3320,4843191,Grand Central Terminal - Stamford,1388,0,,16,1
3,3320,4843181,Grand Central Terminal - Stamford,1368,0,,16,1
